employee_id,department,amount,category,merchant,description,receipt_attached,hour_of_day,day_of_week,is_weekend,is_round_number,description_length,is_anomaly,monthly_expense_count,monthly_total_amount,amount_vs_avg_ratio,days_since_last_expense,category_frequency,merchant_frequency
EMP0043,finance,39.4,meals,DoorDash,Meals - DoorDash,True,14,2,0,0,68,0,11,2125.5099999999998,0.2,3,0.4,0.36
EMP0043,finance,208.3,equipment,Amazon,Equipment - Amazon,True,17,0,0,0,16,0,12,2333.81,1.07,13,0.49,0.13
EMP0043,finance,26.84,transportation,Taxi,Transportation - Taxi,False,10,2,0,0,49,0,13,2360.65,0.15,11,0.49,0.06
EMP0043,finance,365.57,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,9,0,0,0,58,0,14,2726.22,1.88,8,0.61,0.47
EMP0043,finance,185.83,office_supplies,Best Buy,Office Supplies - Best Buy,False,13,0,0,0,27,0,15,2912.05,0.96,7,0.61,0.4
EMP0043,finance,45.72,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,11,3,0,0,78,0,16,2957.77,0.25,12,0.79,0.39
EMP0043,finance,119.97,accommodation,Hilton,Accommodation - Hilton,True,15,3,0,0,53,0,17,3077.74,0.66,2,0.23,0.22
EMP0043,finance,264.03,travel,Southwest,Travel - Southwest,True,16,4,0,0,78,0,18,3341.77,1.42,8,0.36,0.51
EMP0043,finance,2028.26,travel,American Airlines,Travel - American Airlines,False,18,2,0,0,9,1,19,5370.03,7.18,9,0.52,0.54
EMP0043,finance,168.03,accommodation,Hilton,Accommodation - Hilton,True,9,2,0,0,47,0,20,5538.0599999999995,0.61,5,0.75,0.58
EMP0043,finance,245.26,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,15,3,0,0,64,0,21,5783.32,0.89,13,0.43,0.42
EMP0043,finance,103.65,office_supplies,Best Buy,Office Supplies - Best Buy,True,11,0,0,0,38,0,22,5886.97,0.39,5,0.27,0.21
EMP0043,finance,44.49,meals,UberEats,Meals - UberEats,True,19,1,0,0,21,0,23,5931.46,0.17,14,0.43,0.19
EMP0043,finance,194.56,accommodation,Marriott,Accommodation - Marriott,False,16,4,0,0,16,0,24,6126.0199999999995,0.76,3,0.75,0.24
EMP0043,finance,333.04,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,13,4,0,0,66,0,25,6459.0599999999995,1.29,9,0.58,0.31
EMP0043,finance,98.04,training,Workshop,Training - Workshop,False,11,3,0,0,69,0,26,6557.1,0.39,1,0.77,0.48
EMP0043,finance,80.56,miscellaneous,Other,Miscellaneous - Other,True,9,0,0,0,18,0,27,6637.66,0.33,0,0.47,0.2
EMP0043,finance,33.38,software,Zoom,Software - Zoom,True,12,2,0,0,19,0,28,6671.04,0.14,2,0.87,0.43
EMP0043,finance,495.67,equipment,Dell,Equipment - Dell,False,14,1,0,0,37,0,29,7166.71,2.01,10,0.55,0.53
EMP0043,finance,271.36,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,17,0,0,0,48,0,30,7438.07,1.09,1,0.34,0.38
EMP0043,finance,74.96,transportation,Taxi,Transportation - Taxi,True,13,1,0,0,46,0,31,7513.03,0.31,9,0.51,0.58
EMP0043,finance,407.04,equipment,Amazon,Equipment - Amazon,False,14,4,0,0,78,0,32,7920.07,1.64,5,0.31,0.4
EMP0043,finance,611.37,office_supplies,Staples,Office Supplies - Staples,False,10,4,0,0,20,1,33,8531.44,2.36,6,0.3,0.23
EMP0043,finance,325.12,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,15,3,0,0,26,0,34,8856.56,1.25,1,0.54,0.13
EMP0043,finance,232.8,accommodation,Marriott,Accommodation - Marriott,True,10,6,1,0,68,0,35,9089.36,0.9,7,0.2,0.51
EMP0043,finance,255.81,accommodation,Hilton,Accommodation - Hilton,False,8,4,0,0,51,0,36,9345.17,0.99,5,0.22,0.41
EMP0043,finance,34.27,office_supplies,Office Depot,Office Supplies - Office Depot,True,18,2,0,0,10,0,37,9379.44,0.14,9,0.24,0.33
EMP0043,finance,1066.72,client_entertainment,Event Venue,Client Entertainment - Event Venue,False,11,4,0,0,11,1,38,10446.16,3.88,14,0.46,0.59
EMP0043,finance,173.4,office_supplies,Staples,Office Supplies - Staples,True,10,0,0,0,45,0,39,10619.56,0.64,10,0.19,0.17
EMP0043,finance,137.37,office_supplies,Best Buy,Office Supplies - Best Buy,True,15,4,0,0,19,0,40,10756.93,0.51,2,0.34,0.6
EMP0043,finance,248.35,training,Workshop,Training - Workshop,True,16,0,0,0,66,0,41,11005.28,0.93,13,0.14,0.28
EMP0043,finance,242.84,training,Udemy,Training - Udemy,True,13,3,0,0,57,0,42,11248.12,0.91,3,0.59,0.44
EMP0044,hr,49.09,transportation,Lyft,Transportation - Lyft,True,18,4,0,0,60,0,1,49.09,1.0,13,0.41,0.18
EMP0044,hr,111.98,software,AWS,Software - AWS,True,17,1,0,0,75,0,2,161.07,1.39,13,0.43,0.52
EMP0044,hr,62.75,miscellaneous,Various,Miscellaneous - Various,True,11,0,0,0,73,0,3,223.82,0.84,7,0.64,0.26
EMP0044,hr,783.14,equipment,Dell,Equipment - Dell,True,10,1,0,0,29,0,4,1006.96,3.11,11,0.43,0.21
EMP0044,hr,57.29,transportation,Car Rental,Transportation - Car Rental,True,11,3,0,0,35,0,5,1064.25,0.27,7,0.38,0.15
EMP0044,hr,551.94,travel,JetBlue,Travel - JetBlue,True,14,3,0,0,64,0,6,1616.19,2.05,4,0.35,0.5
EMP0044,hr,435.36,travel,Southwest,Travel - Southwest,True,15,3,0,0,59,0,7,2051.55,1.49,5,0.9,0.25
EMP0044,hr,571.51,travel,United Airlines,Travel - United Airlines,True,19,1,0,0,46,0,8,2623.06,1.74,9,0.83,0.34
EMP0044,hr,308.16,software,Google Cloud,Software - Google Cloud,True,12,4,0,0,42,0,9,2931.2200000000003,0.95,12,0.61,0.58
EMP0044,hr,1731.88,office_supplies,Office Depot,Office Supplies - Office Depot,True,14,3,0,0,12,1,10,4663.1,3.71,2,0.19,0.53
EMP0044,hr,47.49,training,Workshop,Training - Workshop,True,14,0,0,0,70,0,11,4710.59,0.11,7,0.25,0.11
EMP0044,hr,302.91,accommodation,Hilton,Accommodation - Hilton,True,12,2,0,0,62,0,12,5013.5,0.73,12,0.39,0.27
EMP0044,hr,103.26,office_supplies,Staples,Office Supplies - Staples,True,12,1,0,0,45,0,13,5116.76,0.26,12,0.49,0.18
EMP0044,hr,135.08,software,Slack,Software - Slack,False,19,2,0,0,32,0,14,5251.84,0.36,14,0.9,0.05
EMP0044,hr,357.62,travel,Southwest,Travel - Southwest,True,14,0,0,0,24,0,15,5609.46,0.96,7,0.86,0.1
EMP0044,hr,1040.92,equipment,Apple Store,Equipment - Apple Store,True,15,4,0,0,32,0,16,6650.38,2.5,6,0.85,0.15
EMP0044,hr,344.78,software,Slack,Software - Slack,True,18,3,0,0,19,0,17,6995.16,0.84,7,0.77,0.13
EMP0044,hr,368.31,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,7,1,0,0,36,0,18,7363.47,0.9,13,0.44,0.09
EMP0044,hr,165.7,accommodation,Marriott,Accommodation - Marriott,False,13,3,0,0,28,0,19,7529.17,0.42,4,0.69,0.59
EMP0044,hr,227.24,meals,DoorDash,Meals - DoorDash,True,18,1,0,0,17,1,20,7756.41,0.59,2,0.57,0.3
EMP0044,hr,319.22,training,Coursera,Training - Coursera,True,14,1,0,0,50,0,21,8075.63,0.83,10,0.23,0.1
EMP0045,marketing,471.73,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,15,3,0,0,34,0,1,471.73,1.0,24,0.27,0.48
EMP0045,marketing,27.9,meals,Starbucks,Meals - Starbucks,True,12,2,0,0,73,0,2,499.63,0.11,12,0.63,0.59
EMP0045,marketing,59.72,transportation,Lyft,Transportation - Lyft,True,9,1,0,0,46,0,3,559.35,0.32,9,0.58,0.56
EMP0045,marketing,247.48,software,AWS,Software - AWS,False,9,0,0,0,38,0,4,806.83,1.23,2,0.76,0.54
EMP0045,marketing,311.62,accommodation,Hilton,Accommodation - Hilton,True,15,0,0,0,68,0,5,1118.45,1.39,0,0.11,0.57
EMP0045,marketing,490.52,travel,American Airlines,Travel - American Airlines,True,13,2,0,0,52,0,6,1608.97,1.83,12,0.87,0.31
EMP0045,marketing,51.75,meals,Starbucks,Meals - Starbucks,False,13,4,0,0,69,0,7,1660.72,0.22,0,0.12,0.47
EMP0045,marketing,244.21,training,Coursera,Training - Coursera,True,19,3,0,0,62,0,8,1904.93,1.03,1,0.65,0.39
EMP0045,marketing,191.84,accommodation,Marriott,Accommodation - Marriott,True,4,2,0,0,8,1,9,2096.77,0.82,13,0.75,0.55
EMP0045,marketing,62.35,software,Slack,Software - Slack,False,12,4,0,0,74,0,10,2159.12,0.29,6,0.67,0.24
EMP0045,marketing,213.19,travel,JetBlue,Travel - JetBlue,True,10,6,1,0,51,0,11,2372.31,0.99,1,0.31,0.43
EMP0045,marketing,122.71,accommodation,Hilton,Accommodation - Hilton,True,13,6,1,0,19,0,12,2495.02,0.59,8,0.15,0.4
EMP0045,marketing,146.91,accommodation,Marriott,Accommodation - Marriott,True,12,0,0,0,41,0,13,2641.93,0.72,5,0.86,0.56
EMP0045,marketing,426.77,software,Adobe,Software - Adobe,True,10,2,0,0,43,0,14,3068.7,1.95,2,0.11,0.13
EMP0045,marketing,149.63,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,11,0,0,0,17,0,15,3218.33,0.7,14,0.35,0.2
EMP0045,marketing,39.43,miscellaneous,Other,Miscellaneous - Other,True,8,2,0,0,56,0,16,3257.7599999999998,0.19,7,0.79,0.16
EMP0045,marketing,43.39,transportation,Car Rental,Transportation - Car Rental,True,12,3,0,0,58,0,17,3301.15,0.22,12,0.73,0.06
EMP0045,marketing,140.45,training,Conference Registration,Training - Conference Registration,True,14,3,0,0,67,0,18,3441.6,0.73,2,0.89,0.29
EMP0045,marketing,323.97,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,9,0,0,0,28,0,19,3765.57,1.63,3,0.71,0.05
EMP0045,marketing,23.07,office_supplies,Staples,Office Supplies - Staples,True,9,3,0,0,76,0,20,3788.64,0.12,5,0.29,0.29
EMP0045,marketing,581.94,travel,American Airlines,Travel - American Airlines,True,9,0,0,0,43,0,21,4370.58,2.8,14,0.12,0.15
EMP0045,marketing,286.03,accommodation,Hilton,Accommodation - Hilton,False,13,4,0,0,46,0,22,4656.61,1.35,3,0.61,0.59
EMP0045,marketing,227.91,client_entertainment,Golf Club,Client Entertainment - Golf Club,False,13,2,0,0,11,0,23,4884.52,1.07,5,0.57,0.21
EMP0045,marketing,568.55,travel,Delta Airlines,Travel - Delta Airlines,True,11,1,0,0,14,0,24,5453.07,2.5,9,0.31,0.42
EMP0045,marketing,211.46,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,18,3,0,0,24,0,25,5664.53,0.93,10,0.55,0.13
EMP0045,marketing,63.27,meals,Starbucks,Meals - Starbucks,True,11,4,0,0,46,0,26,5727.8,0.29,2,0.69,0.24
EMP0045,marketing,375.23,equipment,Dell,Equipment - Dell,True,8,3,0,0,28,0,27,6103.03,1.66,13,0.44,0.47
EMP0045,marketing,64.22,meals,Subway,Meals - Subway,True,12,5,1,0,16,0,28,6167.25,0.29,7,0.67,0.51
EMP0045,marketing,24.59,office_supplies,Amazon,Office Supplies - Amazon,False,13,2,0,0,57,0,29,6191.84,0.12,2,0.88,0.31
EMP0045,marketing,216.44,software,Google Cloud,Software - Google Cloud,True,11,3,0,0,24,0,30,6408.28,1.01,12,0.16,0.12
EMP0045,marketing,863.63,equipment,Best Buy,Equipment - Best Buy,False,9,2,0,0,56,0,31,7271.91,3.68,13,0.44,0.45
EMP0045,marketing,146.74,office_supplies,Best Buy,Office Supplies - Best Buy,True,15,0,0,0,13,0,32,7418.65,0.63,4,0.89,0.49
EMP0045,marketing,330.73,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,14,4,0,0,35,0,33,7749.38,1.41,10,0.41,0.25
EMP0045,marketing,323.68,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,11,3,0,0,66,0,34,8073.06,1.36,7,0.89,0.38
EMP0045,marketing,22.85,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,13,1,0,0,63,0,35,8095.91,0.1,0,0.66,0.29
EMP0045,marketing,255.41,training,Workshop,Training - Workshop,True,9,1,0,0,45,0,36,8351.32,1.1,4,0.47,0.24
EMP0045,marketing,131.03,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,12,0,0,0,30,0,37,8482.35,0.57,5,0.34,0.38
EMP0045,marketing,18.18,miscellaneous,Other,Miscellaneous - Other,True,13,2,0,0,46,0,38,8500.53,0.08,9,0.18,0.55
EMP0045,marketing,63.42,meals,Local Restaurant,Meals - Local Restaurant,True,15,2,0,0,59,0,39,8563.95,0.29,9,0.39,0.07
EMP0045,marketing,163.04,office_supplies,Amazon,Office Supplies - Amazon,True,9,3,0,0,43,0,40,8726.99,0.75,14,0.62,0.5
EMP0045,marketing,418.21,software,Zoom,Software - Zoom,True,11,3,0,0,38,0,41,9145.2,1.87,7,0.61,0.26
EMP0045,marketing,170.84,training,Coursera,Training - Coursera,False,15,3,0,0,75,0,42,9316.04,0.77,3,0.82,0.22
EMP0045,marketing,56.15,meals,Starbucks,Meals - Starbucks,True,14,2,0,0,11,0,43,9372.19,0.26,14,0.81,0.57
EMP0045,marketing,429.61,software,Google Cloud,Software - Google Cloud,False,14,1,0,0,33,0,44,9801.8,1.93,8,0.62,0.13
EMP0045,marketing,955.1,equipment,Amazon,Equipment - Amazon,True,15,2,0,0,16,0,45,10756.9,4.0,1,0.18,0.59
EMP0046,engineering,16.11,meals,Starbucks,Meals - Starbucks,True,13,0,0,0,62,0,1,16.11,1.0,16,0.83,0.42
EMP0046,engineering,219.53,accommodation,Hilton,Accommodation - Hilton,False,8,2,0,0,22,0,2,235.64,1.86,12,0.13,0.59
EMP0046,engineering,211.05,client_entertainment,Restaurant,Client Entertainment - Restaurant,False,15,2,0,0,41,0,3,446.69,1.42,0,0.21,0.16
EMP0046,engineering,124.81,software,Adobe,Software - Adobe,False,9,0,0,0,77,0,4,571.5,0.87,13,0.75,0.1
EMP0046,engineering,1288.66,equipment,Dell,Equipment - Dell,True,8,1,0,0,71,0,5,1860.16,3.46,5,0.6,0.49
EMP0046,engineering,97.88,training,Coursera,Training - Coursera,True,15,6,1,0,17,0,6,1958.0400000000002,0.3,6,0.77,0.12
EMP0046,engineering,400.2,training,Udemy,Training - Udemy,False,16,3,0,0,41,0,7,2358.2400000000002,1.19,2,0.47,0.55
EMP0046,engineering,143.2,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,17,1,0,0,48,0,8,2501.44,0.46,0,0.38,0.27
EMP0046,engineering,603.81,travel,American Airlines,Travel - American Airlines,True,12,0,0,0,61,0,9,3105.25,1.75,3,0.7,0.53
EMP0046,engineering,41.67,software,AWS,Software - AWS,True,17,0,0,0,71,0,10,3146.92,0.13,11,0.43,0.5
EMP0046,engineering,865.0,equipment,Dell,Equipment - Dell,True,17,1,0,0,10,0,11,4011.92,2.37,3,0.75,0.54
EMP0046,engineering,18.51,transportation,Uber,Transportation - Uber,True,9,2,0,0,71,0,12,4030.43,0.06,12,0.79,0.18
EMP0046,engineering,28.92,meals,Local Restaurant,Meals - Local Restaurant,True,16,5,1,0,70,0,13,4059.35,0.09,7,0.59,0.11
EMP0046,engineering,487.5,training,Workshop,Training - Workshop,True,8,1,0,0,12,0,14,4546.85,1.5,11,0.33,0.48
EMP0046,engineering,442.76,travel,Southwest,Travel - Southwest,True,14,4,0,0,63,0,15,4989.61,1.33,10,0.31,0.07
EMP0046,engineering,68.68,transportation,Uber,Transportation - Uber,False,8,2,0,0,30,0,16,5058.29,0.22,10,0.71,0.11
EMP0046,engineering,422.82,travel,JetBlue,Travel - JetBlue,True,10,4,0,0,19,0,17,5481.11,1.31,2,0.19,0.43
EMP0046,engineering,58.99,software,AWS,Software - AWS,True,14,3,0,0,49,0,18,5540.1,0.19,8,0.53,0.43
EMP0046,engineering,173.48,software,Google Cloud,Software - Google Cloud,True,9,0,0,0,23,0,19,5713.58,0.58,5,0.36,0.3
EMP0046,engineering,15.85,meals,Starbucks,Meals - Starbucks,True,7,1,0,0,43,0,20,5729.43,0.06,5,0.89,0.39
EMP0046,engineering,16.53,transportation,Lyft,Transportation - Lyft,True,11,4,0,0,75,0,21,5745.96,0.06,9,0.31,0.52
EMP0046,engineering,134.27,accommodation,Hilton,Accommodation - Hilton,True,14,1,0,0,28,0,22,5880.23,0.5,13,0.46,0.52
EMP0046,engineering,215.25,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,14,3,0,0,67,0,23,6095.48,0.81,0,0.24,0.05
EMP0046,engineering,480.97,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,8,4,0,0,75,0,24,6576.45,1.76,14,0.4,0.14
EMP0046,engineering,192.36,training,Workshop,Training - Workshop,True,13,5,1,0,48,0,25,6768.81,0.71,14,0.2,0.13
EMP0046,engineering,11.46,transportation,Parking,Transportation - Parking,True,15,1,0,0,29,0,26,6780.27,0.04,13,0.86,0.07
EMP0046,engineering,409.42,software,Google Cloud,Software - Google Cloud,True,10,3,0,0,22,0,27,7189.6900000000005,1.54,7,0.47,0.28
EMP0046,engineering,520.34,travel,United Airlines,Travel - United Airlines,True,10,3,0,0,31,0,28,7710.03,1.89,14,0.7,0.49
EMP0046,engineering,39.35,miscellaneous,Other,Miscellaneous - Other,False,13,5,1,0,54,0,29,7749.38,0.15,5,0.25,0.37
EMP0046,engineering,1317.75,equipment,Dell,Equipment - Dell,True,14,4,0,0,30,0,30,9067.13,4.36,1,0.46,0.2
EMP0046,engineering,221.59,travel,American Airlines,Travel - American Airlines,True,14,3,0,0,29,0,31,9288.72,0.74,3,0.8,0.41
EMP0046,engineering,122.46,software,Zoom,Software - Zoom,True,9,1,0,0,40,0,32,9411.18,0.42,12,0.41,0.09
EMP0046,engineering,22.64,transportation,Taxi,Transportation - Taxi,True,7,3,0,0,53,0,33,9433.82,0.08,11,0.61,0.47
EMP0046,engineering,311.79,equipment,Dell,Equipment - Dell,False,10,2,0,0,37,0,34,9745.61,1.09,10,0.64,0.43
EMP0046,engineering,385.4,software,Google Cloud,Software - Google Cloud,True,11,4,0,0,24,0,35,10131.01,1.33,4,0.49,0.38
EMP0046,engineering,1670.18,equipment,Lenovo,Equipment - Lenovo,True,10,3,0,0,36,0,36,11801.19,5.09,5,0.36,0.38
EMP0046,engineering,191.62,office_supplies,Amazon,Office Supplies - Amazon,False,15,3,0,0,72,0,37,11992.81,0.59,11,0.87,0.45
EMP0046,engineering,692.57,training,Conference Registration,Training - Conference Registration,True,3,2,0,0,13,1,38,12685.380000000001,2.07,8,0.69,0.12
EMP0046,engineering,1322.48,client_entertainment,Golf Club,Client Entertainment - Golf Club,False,10,3,0,0,10,1,39,14007.86,3.68,5,0.29,0.25
EMP0046,engineering,590.08,travel,American Airlines,Travel - American Airlines,True,15,0,0,0,11,0,40,14597.94,1.62,5,0.2,0.11
EMP0046,engineering,260.79,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,9,0,0,0,12,0,41,14858.73,0.72,11,0.75,0.25
EMP0046,engineering,1804.66,equipment,Dell,Equipment - Dell,True,15,1,0,0,54,0,42,16663.39,4.55,2,0.56,0.53
EMP0046,engineering,151.44,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,8,2,0,0,55,0,43,16814.83,0.39,13,0.26,0.51
EMP0046,engineering,140.81,software,Zoom,Software - Zoom,True,12,4,0,0,24,0,44,16955.64,0.37,14,0.65,0.55
EMP0046,engineering,57.25,meals,Local Restaurant,Meals - Local Restaurant,True,8,0,0,0,43,0,45,17012.89,0.15,13,0.26,0.4
EMP0046,engineering,7.36,transportation,Parking,Transportation - Parking,True,9,1,0,0,45,0,46,17020.25,0.02,3,0.73,0.34
EMP0046,engineering,342.3,software,Adobe,Software - Adobe,True,8,2,0,0,18,0,47,17362.55,0.93,12,0.11,0.58
EMP0046,engineering,1449.39,equipment,Dell,Equipment - Dell,True,8,3,0,0,48,0,48,18811.94,3.7,5,0.21,0.12
EMP0046,engineering,41.62,miscellaneous,Various,Miscellaneous - Various,True,14,1,0,0,21,0,49,18853.56,0.11,9,0.41,0.49
EMP0046,engineering,141.05,transportation,Taxi,Transportation - Taxi,False,12,4,0,0,6,1,50,18994.61,0.37,14,0.47,0.31
EMP0046,engineering,89.62,training,Workshop,Training - Workshop,True,13,0,0,0,20,1,51,19084.23,0.24,1,0.81,0.11
EMP0046,engineering,202.83,training,Coursera,Training - Coursera,True,13,2,0,0,11,0,52,19287.06,0.55,4,0.52,0.39
EMP0046,engineering,17.55,transportation,Uber,Transportation - Uber,True,11,2,0,0,19,0,53,19304.61,0.05,5,0.59,0.39
EMP0046,engineering,74.47,transportation,Parking,Transportation - Parking,True,16,2,0,0,71,0,54,19379.08,0.21,14,0.33,0.39
EMP0046,engineering,807.71,office_supplies,Uber,Transportation - Uber,True,11,1,0,0,6,1,55,20186.79,2.2,0,0.66,0.14
EMP0047,sales,21.55,software,Google Cloud,Software - Google Cloud,True,14,4,0,0,20,0,1,21.55,1.0,12,0.31,0.08
EMP0047,sales,103.02,accommodation,Marriott,Accommodation - Marriott,True,14,4,0,0,17,0,2,124.57,1.65,6,0.62,0.35
EMP0047,sales,485.3,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,11,3,0,0,13,0,3,609.87,2.39,4,0.47,0.51
EMP0047,sales,1027.45,training,Conference Registration,Training - Conference Registration,False,17,3,0,0,13,1,4,1637.3200000000002,2.51,1,0.78,0.37
EMP0047,sales,82.56,training,Workshop,Training - Workshop,False,15,4,0,0,57,0,5,1719.88,0.24,7,0.72,0.23
EMP0047,sales,240.26,accommodation,Hilton,Accommodation - Hilton,True,10,2,0,0,77,0,6,1960.14,0.74,5,0.39,0.37
EMP0047,sales,13.93,software,Adobe,Software - Adobe,True,8,1,0,0,31,0,7,1974.07,0.05,5,0.54,0.47
EMP0047,sales,280.75,travel,Delta Airlines,Travel - Delta Airlines,False,10,4,0,0,75,0,8,2254.82,1.0,1,0.69,0.36
EMP0047,sales,313.3,software,Adobe,Software - Adobe,False,12,2,0,0,59,0,9,2568.12,1.1,3,0.69,0.09
EMP0047,sales,37.43,meals,Local Restaurant,Meals - Local Restaurant,True,18,2,0,0,56,0,10,2605.55,0.14,12,0.18,0.05
EMP0047,sales,72.1,meals,UberEats,Meals - UberEats,True,16,1,0,0,79,0,11,2677.65,0.3,12,0.11,0.55
EMP0047,sales,60.3,training,Udemy,Training - Udemy,True,17,0,0,0,24,0,12,2737.9500000000003,0.26,11,0.56,0.53
EMP0047,sales,75.55,miscellaneous,Various,Miscellaneous - Various,True,15,3,0,0,66,0,13,2813.5,0.35,9,0.46,0.57
EMP0047,sales,741.41,travel,United Airlines,Travel - United Airlines,True,8,4,0,0,68,0,14,3554.91,2.92,7,0.89,0.17
EMP0047,sales,77.1,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,17,2,0,0,20,0,15,3632.01,0.32,1,0.63,0.17
EMP0047,sales,214.82,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,10,1,0,0,10,0,16,3846.83,0.89,5,0.5,0.6
EMP0047,sales,206.2,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,11,0,0,0,65,0,17,4053.03,0.86,11,0.19,0.17
EMP0047,sales,1416.82,equipment,Amazon,Equipment - Amazon,True,11,0,0,0,34,0,18,5469.85,4.66,1,0.68,0.11
EMP0047,sales,485.02,training,Workshop,Training - Workshop,True,10,1,0,0,12,0,19,5954.87,1.55,11,0.22,0.5
EMP0047,sales,495.39,travel,United Airlines,Travel - United Airlines,True,15,0,0,0,51,0,20,6450.26,1.54,13,0.75,0.19
EMP0047,sales,231.89,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,15,3,0,0,64,0,21,6682.15,0.73,11,0.82,0.29
EMP0047,sales,214.49,training,Coursera,Training - Coursera,False,12,3,0,0,28,0,22,6896.64,0.68,7,0.61,0.06
EMP0047,sales,194.67,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,9,0,0,0,42,0,23,7091.3099999999995,0.63,8,0.89,0.51
EMP0047,sales,115.54,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,10,0,0,0,23,0,24,7206.849999999999,0.38,3,0.84,0.23
EMP0047,sales,274.06,accommodation,Airbnb,Accommodation - Airbnb,True,9,4,0,0,73,0,25,7480.91,0.92,12,0.38,0.08
EMP0047,sales,110.39,software,Slack,Software - Slack,True,15,4,0,0,20,0,26,7591.3,0.38,14,0.39,0.28
EMP0047,sales,1417.63,training,Coursera,Training - Coursera,True,12,3,0,0,30,1,27,9008.93,4.25,6,0.61,0.15
EMP0047,sales,1644.32,equipment,Lenovo,Equipment - Lenovo,True,10,0,0,0,79,0,28,10653.25,4.32,0,0.58,0.57
EMP0047,sales,1214.76,equipment,Lenovo,Equipment - Lenovo,True,13,3,0,0,78,0,29,11868.01,2.97,7,0.82,0.14
EMP0047,sales,310.77,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,11,4,0,0,78,0,30,12178.78,0.77,13,0.13,0.51
EMP0047,sales,207.93,equipment,Lenovo,Equipment - Lenovo,False,15,6,1,0,48,0,31,12386.71,0.52,2,0.59,0.18
EMP0047,sales,87.73,training,Workshop,Training - Workshop,True,18,1,0,0,45,0,32,12474.44,0.23,1,0.81,0.33
EMP0047,sales,231.19,training,Conference Registration,Training - Conference Registration,True,10,2,0,0,30,0,33,12705.63,0.6,1,0.35,0.53
EMP0047,sales,888.41,equipment,Lenovo,Equipment - Lenovo,False,16,3,0,0,25,0,34,13594.039999999999,2.22,2,0.16,0.56
